Product,Name,Rating,CommentHead,Comment,Date
apple-iphone-12-white-128-gb,Muppuri Balaji,5,Wonderful,Superb,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Excellent,Thanks Flipkart for this great deal😊,5 months ago
apple-iphone-12-white-128-gb,RATNESH   Yadav,5,Worth every penny,"I an using this mobile and ,really awsom performance  ...i am in love with it😍",5 months ago
apple-iphone-12-white-128-gb,Souvik Basu,5,Classy product,Nice,5 months ago
apple-iphone-12-white-128-gb,Kamalakannan K,5,Highly recommended,Flipkart avoided plastic packing.. Good to see. And iPhone 12 is an awesome phone. Little smaller I feel. If I get used to it hope it will be good size for me,5 months ago
apple-iphone-12-white-128-gb,Mangesh Ghuge Patil,5,Wonderful,best in this price segment...👍👌,5 months ago
apple-iphone-12-white-128-gb,Akshay Kumar Keshri,5,Best in the market!,Awesome phoneFeeling so happy,5 months ago
apple-iphone-12-white-128-gb,RANBIR SAINI,5,Terrific,"Apple is Apple, It’s Camera picture quality is unmatchable Operating System is great ,Touch is fabulous, Speed is Awesome and looks greatIt’s One V/S All Android Phones",5 months ago
apple-iphone-12-white-128-gb,Ankush  Kochhar ,5,Simply awesome,Perfect,5 months ago
apple-iphone-12-white-128-gb,Harpreet  brar,5,Excellent,The best one out there!,5 months ago
apple-iphone-12-white-128-gb,ARUN SUNNY,5,Mind-blowing purchase,God,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Worth every penny,Amazing phone lightweight and best image shoots. The only drawback is the battery life. Yet another slim and smart look,5 months ago
apple-iphone-12-white-128-gb,shiva tyagi Tyagi,5,Terrific,It’s good to shift,5 months ago
apple-iphone-12-white-128-gb,Mohammad Sharukh,4,Good quality product,Good,5 months ago
apple-iphone-12-white-128-gb,Magesh M,5,Terrific purchase,Good,5 months ago
apple-iphone-12-white-128-gb,Kartik Upadhyay,5,Best in the market!,Great,5 months ago
apple-iphone-12-white-128-gb,Harsh Patel,5,Great product,Nice device for day to day task as well as for heavy use. Camera is excellent 👍,5 months ago
apple-iphone-12-white-128-gb,NARENDRAN S,5,Awesome,Awesome 🥰,5 months ago
apple-iphone-12-white-128-gb,Deval Pandya,5,Terrific,It's a super se uper product in apple,4 months ago
apple-iphone-12-white-128-gb,Mahesh sakole,5,Perfect product!,Wow,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Brilliant,Good,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Brilliant,A genuine product delivered. Flipkart has good products range but should improve its delivery services to enhance shopping experience.,4 months ago
apple-iphone-12-white-128-gb,Samir Das,5,Terrific,Awesome,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Highly recommended,Very nice,4 months ago
apple-iphone-12-white-128-gb,mehraj alam,5,Excellent,Excellent 👌,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,Product as expected,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,1,Horrible,Display doesn't work properly some times,4 months ago
apple-iphone-12-white-128-gb,Manish Mohan Patel,5,Fabulous!,My first Iphone.Loved it.,4 months ago
apple-iphone-12-white-128-gb,Sangeetha Vadivel,5,Terrific,"Got the product on 4th, long time dream come true movement got very good product very thing in good condition. Satisfied with that product.",5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Worth every penny,I love this phone Gifted by special one 🥰Osm camera osm speakers Osm display Osm Performance Osm filling in hand ✋ Comfertable phone,5 months ago
apple-iphone-12-white-128-gb,Aaisha  Jangir ,5,Just wow!,Nyc,5 months ago
apple-iphone-12-white-128-gb,Dibesh,5,Mind-blowing purchase,Quick delivery by Flipkart and awesome mobile,5 months ago
apple-iphone-12-white-128-gb,Hardeep  Singh,5,Just wow!,Happy,5 months ago
apple-iphone-12-white-128-gb,CHETAN  TILWALIA ,5,Perfect product!,Best deal 🤩,5 months ago
apple-iphone-12-white-128-gb,Krishan Khunger,1,Useless product,Silent mode is automatically turning on and off,5 months ago
apple-iphone-12-white-128-gb,Choudu  Metri,2,Bad quality,No good battery backup.Don't buy it,5 months ago
apple-iphone-12-white-128-gb,Iliyas Kotwal,4,Delightful,Awesome device .Buttersmooth experiance with this device.Camera is Awesome.Battery life is always super.,5 months ago
apple-iphone-12-white-128-gb,Salman Akeel,5,Super!,Was delivered up ahead of time.. I don’t have to write about the product got the best deal.,5 months ago
apple-iphone-12-white-128-gb,swaraj bhowmik,5,Must buy!,Highly recommended.Superb display and camera quality.Go for this one you will not regret.,5 months ago
apple-iphone-12-white-128-gb,Abhishek  Kumar,5,Just wow!,Good,5 months ago
apple-iphone-12-white-128-gb,Naveen,4,Nice product,Apart from battery life everything is not notch🔥,5 months ago
apple-iphone-12-white-128-gb,Gursahib Singh,5,Mind-blowing purchase,Nice 👍 phone good camera nice performance and best for gaming I by 64 gb and 50000 . A in sale big billion sale good phone excellent,5 months ago
apple-iphone-12-white-128-gb,Abhishek Lakhotia,5,Mind-blowing purchase,"Good Phone but somehow the feel of the phone is not as good as the Iphone X, which i use as a second phone even now. Camera has improved and which seems to be the only thing Apple is interested in doing with its new phones. Phone build is good and should survive minor bumps and falls along the way. Overall a good purchase for anyone looking to upgrade to newer Iphone models and still a better option to consider than Iphone13 at a cheaper price point.",5 months ago
apple-iphone-12-white-128-gb,Bobby,5,Highly recommended,Beast. Got for a good price. Happy to shop.,5 months ago
apple-iphone-12-white-128-gb,Tanumoy Singha,5,Wonderful,Terrific purchaseExcellent product...bought it in the big billion day sale...it is really an original product...trust me...just go for it. 👍🏻😊,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,Phone is very Nice but delivery was superb. Thank you,5 months ago
apple-iphone-12-white-128-gb,Sunil S,1,Worst experience ever!,They didn't give charging adapter.Apple says minimizing the electronic waste by doing this.But Iam a new user.Very disappointing.I have to borrow the charging adapter for my new phone..till the charging adapter gets delivered.🤐😤,5 months ago
apple-iphone-12-white-128-gb,Shiva Kumar,5,Worth every penny,worth for money,5 months ago
apple-iphone-12-white-128-gb,Suresh jadi,5,Terrific,I am very impressed with the design and camera quality I loved red slightly pinkish the mobile looks amazing thanks for Flipkart for huge offer,5 months ago
apple-iphone-12-white-128-gb,amritpal singh,5,Terrific purchase,Best iphone,5 months ago
apple-iphone-12-white-128-gb,Amit Roy,5,Must buy!,It’s cute phone 😍,5 months ago
apple-iphone-12-white-128-gb,Bhoya  Krutiben sunilbhai ,5,Terrific,No words to explain . Just loved it,4 months ago
apple-iphone-12-white-128-gb,Mohanan VK,5,Worth every penny,What i say its just awesomeGo for it,4 months ago
apple-iphone-12-white-128-gb,Vaibhavkumar  Thorat,4,Nice product,Best product……,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Awesome,"My first iphone. Switched from Android. This is simply fabulous. So glad to have opted for iOS and this phone to start withWriting this post 3 plus months of usage. It’s is simply superb. No words can describe the experience, performance and stability. Don’t think will go back to android ever",5 months ago
apple-iphone-12-white-128-gb,Koushik Mondal,5,Worth every penny,Nice and comfortable feeling,5 months ago
apple-iphone-12-white-128-gb,Meer hadi Ali,5,Brilliant,Good camera performance overall stylish and best quality iPhone 12 and fast delivery by Flipkart,5 months ago
apple-iphone-12-white-128-gb,Varun  Yadav,5,Brilliant,Great phone. Happy with purchase.,5 months ago
apple-iphone-12-white-128-gb,Atul Jojo,5,Terrific,I loved it ❤️,5 months ago
apple-iphone-12-white-128-gb,Fahim Ahmad Siddiqui,5,Worth every penny,Best ever phone,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Fabulous!,my first iPhone loved it. thanks flipkart for super fast and safe delivery.,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,good,5 months ago
apple-iphone-12-white-128-gb,MANISH KUMAR,5,Classy product,Awesome product at lowest price 🤩,5 months ago
apple-iphone-12-white-128-gb,Agastin Bosco,5,Highly recommended,Original product..Delivered before time..great deal,5 months ago
apple-iphone-12-white-128-gb,Sweta Chakraborty,5,Awesome,Just amazing,5 months ago
apple-iphone-12-white-128-gb,SHIVA  KUMAR N,5,Mind-blowing purchase,Good mobile,5 months ago
apple-iphone-12-white-128-gb,Nitin Kori,5,Must buy!,Its awesome and the blue colour is better then blackBelow image is taken from iphone 7,5 months ago
apple-iphone-12-white-128-gb,Akash Gupta,5,Perfect product!,Got genuine product totally happy 🥰,5 months ago
apple-iphone-12-white-128-gb,Vatsal Patel,4,Good choice,"A good phone at a very good price and it makes it ""value for money""Have not seen any Cons yet but will post it if I find anything . One sentence review would be.... ""go for it""",5 months ago
apple-iphone-12-white-128-gb,Arjun M,4,Delightful,"package is average, and phone is okay",4 months ago
apple-iphone-12-white-128-gb,raj Pandey,5,Brilliant,"Everything is fantastic, the only problem with Apple is that with every iteration of IOS they make sure that earlier device becomes slower...even in comparison to its own standards.",4 months ago
apple-iphone-12-white-128-gb,Mritunjoy Singh,5,Super!,Was my dream phone and I loved it.,4 months ago
apple-iphone-12-white-128-gb,Mr. Ved,5,Awesome,Camera :- is awesome 12MP Cam take’s Less storage and give us better quality pictures.Battery :- is also Good and also fast charging with 20w charger giving 1 day backup with heavy usage.Performance:- No one can beat Apple in this price segment buttery smooth experience.Ios:- well optimised os Giving us smooth experience.,4 months ago
apple-iphone-12-white-128-gb,jagan mohan,5,Excellent,Best decision ever madeThank you Flipkart For the Hassle free shopping experience…. Everything from placing the order till the delivery 🚚 was seamless. My first iOS device… Loving the clean ui and the magnificent build…. The camera is 🔥,4 months ago
apple-iphone-12-white-128-gb,praveen sharma,5,Super!,Nice choice Go for it,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Just wow!,All thing is good but please provide adapter with this product,4 months ago
apple-iphone-12-white-128-gb,Suresh  Kumar,5,Wonderful,Good,4 months ago
apple-iphone-12-white-128-gb,Kamal Kaur,5,Simply awesome,No word for iphone,4 months ago
apple-iphone-12-white-128-gb,Aashiq  Mohammed ,5,Just wow!,Excellent,4 months ago
apple-iphone-12-white-128-gb,Abhishek Shrivastava,5,Must buy!,Value for money phone,5 months ago
apple-iphone-12-white-128-gb,Vijith Kumar,5,Awesome,Good to one,5 months ago
apple-iphone-12-white-128-gb,Amit Kumar,5,Best in the market!,"Butter smooth experience, enjoying IOS 😍",5 months ago
apple-iphone-12-white-128-gb,JAICHAND  AGGARWAL,5,Classy product,"Our first apple product seems to be good going. It has 5G connectivity with epic camera quality. Great feel Great look !!Though accessories are expensive but the product is worth buying. Blue colour is the bestSurely go for it if you are thinking!!Only one flaw found till now that is it unlocks both with my and my brother's face, which are though similar but not same !!!",5 months ago
apple-iphone-12-white-128-gb,Ketan Lamba,5,Terrific,Ultimate device,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Simply awesome,"Just one word "" superb"" *****",5 months ago
apple-iphone-12-white-128-gb,Sandeep Panchal,5,Great product,Beautiful design,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Nice,Phone is heating up,5 months ago
apple-iphone-12-white-128-gb,Himanshu Shekhar Panda,5,Super!,Just love it 😍,5 months ago
apple-iphone-12-white-128-gb,Akalesh Kumar,4,Nice product,Best mobile,4 months ago
apple-iphone-12-white-128-gb,rohan h,5,Perfect product!,Its a good product and good deal to buy this phone thank you flipkart.......,4 months ago
apple-iphone-12-white-128-gb,Neil Ratann,5,Must buy!,It was amazing deal. Thank you Flipkart,4 months ago
apple-iphone-12-white-128-gb,Goutam Mukherjee,5,Fabulous!,best smartphone,5 months ago
apple-iphone-12-white-128-gb,Niyati Kashyap,5,Classy product,The product is excellent,5 months ago
apple-iphone-12-white-128-gb,Sanjeev Nayak,5,Highly recommended,Best product in this price segment,5 months ago
apple-iphone-12-white-128-gb,Ashwani Chandra,5,Great product,everything is excellent in iphone.,5 months ago
apple-iphone-12-white-128-gb,Akram Hassan,5,Best in the market!,Nice product,5 months ago
apple-iphone-12-white-128-gb,Shafeek Shafeek,5,Worth every penny,Excellent,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Must buy!,"Super phone, delivered in less than 48 hrs..",5 months ago
apple-iphone-12-white-128-gb,RAJU kumar,5,Great product,Best camera,5 months ago
apple-iphone-12-white-128-gb,sarfaraz  ansari,5,Simply awesome,insane camera and battery 😍,5 months ago
apple-iphone-12-white-128-gb,KRISTIN FRANCIS,5,Terrific purchase,Amazing product. Value for money.,5 months ago
apple-iphone-12-white-128-gb,Bharath,5,Awesome,Nice,5 months ago
apple-iphone-12-white-128-gb,Anand  Sharma,5,Brilliant,Best phone,5 months ago
apple-iphone-12-white-128-gb,Chirag Mehra,5,Fabulous!,Perfect phone works very well,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Fair,Iphone 12 is good but at an average battery is issue camera is good very smooth phone but not getting the peak performance,5 months ago
apple-iphone-12-white-128-gb,Pratik Maru,5,Highly recommended,awesome experience 💕,5 months ago
apple-iphone-12-white-128-gb,Makrand  Sawant,5,Worth every penny,Smooth and great experience!,5 months ago
apple-iphone-12-white-128-gb,Arindol Mondal,4,Value-for-money,Good,5 months ago
apple-iphone-12-white-128-gb,ASHOK kumar Meena,5,Brilliant,If you want to use for gaming and editing this phone is a beast😍,5 months ago
apple-iphone-12-white-128-gb,Saurabh Sharma,5,Awesome,This is my first iphone and i really feel very happy and excited for it.As i was expected it's the same.Worth of Money and just Love this one.#iphone_12💙😘😘😘😘😘😘😘😘,5 months ago
apple-iphone-12-white-128-gb,sumit Srivastava,5,Highly recommended,Nothing to say but it’s just awesome,5 months ago
apple-iphone-12-white-128-gb,Vamshi Vignesh,5,The Nostalgic design is back!,Ordered Green as it looks subtle and premium in hand.The phone feel sturdy in hand and just gives u the feel u need.It has a dxomark score of 122 for Camera which is pretty good and stand in top 1~2% of the competition.And most importantly u don't need to worry about the processor. Other peeps are still in competition with A13 and that makes A14 one step a head.Overall this is just a beast moulded in a premium design.,5 months ago
apple-iphone-12-white-128-gb,Ashok Bommani,5,Highly recommended,Truely great phone blindly can go for it,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,Best build quality in this price range (49k) good battery life charging is also good you have to buy 20w charger separately camera is also good,5 months ago
apple-iphone-12-white-128-gb,Ashok T,5,Excellent,GOOD,4 months ago
apple-iphone-12-white-128-gb,Roushan Kumar,4,Good quality product,Nice,4 months ago
apple-iphone-12-white-128-gb,DEVENDER TYAGI,5,Simply awesome,dont think too much just purchase it. DONT GO FOR IPHONE 13,4 months ago
apple-iphone-12-white-128-gb,Sathish kumar,5,Brilliant,Over all good,4 months ago
apple-iphone-12-white-128-gb,Rajeev Kushwaha,4,Good quality product,"After being a hardcore Android Fan , moved to IOS to try so far many things make me throw and get back to Android but than adjustment is part of life…. Battery and Os is smooth",4 months ago
apple-iphone-12-white-128-gb,Chandan  Singh,4,Wonderful,Nice,4 months ago
apple-iphone-12-white-128-gb,Karanjit chauhan,4,Good quality product,Very nice product,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Worth every penny,Nice rate,4 months ago
apple-iphone-12-white-128-gb,Tanmay Kalme,5,Must buy!,Perfect,4 months ago
apple-iphone-12-white-128-gb,SHAIK SIRAJUR RAHIMAN sirru,5,Fabulous!,Good mobile,4 months ago
apple-iphone-12-white-128-gb,Pratham Jain,5,Perfect product!,Good product,5 months ago
apple-iphone-12-white-128-gb,Vaibhav Deshpande,5,Worth every penny,"Best iPhone, got it for 53k",5 months ago
apple-iphone-12-white-128-gb,Sondipon Mozumder,5,Best in the market!,My first iphone directly jump on iphone 12 and found this phone a beast thank you flipkart big billion day for the amazing deal on this phone...,5 months ago
apple-iphone-12-white-128-gb,sam mathew,5,Great product,Exchange was good and easy,5 months ago
apple-iphone-12-white-128-gb,zohaib hassan khan,5,Best in the market!,Best colour in apple 12 segment.if u buy iphone 12 then go for this green colour.one more thing don't go for 13 if you have iphone 12 coz their is no big upgradation in iphone 13.,5 months ago
apple-iphone-12-white-128-gb,Kanhu Mishra  Rocks,5,Great product,Awesome camera quality and battery backupBut he main cons are that you have to pay extra to avail all the apple services like iTunes Apple TV etc,5 months ago
apple-iphone-12-white-128-gb,Harsh  Sethia,5,Mind-blowing purchase,Lots of contradiction about buying online. But go for it. Genuine products. 3 days of usage. All good. Camera must be a bit more better but. Overall a good one. Battery is okie dokie. 50% usage if genuinely used for office purpose and movie for 3 hours.,5 months ago
apple-iphone-12-white-128-gb,Vishnu Saini,5,Worth every penny,One of the best phone in market . believe me green color is so eye catching,5 months ago
apple-iphone-12-white-128-gb,Paras Nagwal,5,Super!,Very good phone screen is very beautiful battery backup is very strong love with this iPhone 12,4 months ago
apple-iphone-12-white-128-gb,Saloni Tripathi,1,Unsatisfactory,Battery life is literally pathetic. Totally unsatisfied with this product,4 months ago
apple-iphone-12-white-128-gb,Mamatha Vijay,4,Wonderful,Nice phone but took 30min for setup,4 months ago
apple-iphone-12-white-128-gb,Khushboo Kumari,5,Just wow!,Awesome one only the battery backup is not good.Delivery boy was very humble and also he delivered it so easily and so fast.,5 months ago
apple-iphone-12-white-128-gb,Anirban Sarkar,5,Wonderful,Mind blowing ph iPhone 8pluas direct swich to phone 12❤️❤️Night mode is best 💕💕and day light images are all ready best 👌🏻👌🏻👌🏻👌🏻Thank you Steve Jobs 📱📱,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific,Awesome,5 months ago
apple-iphone-12-white-128-gb,Rahul  Kumar,5,Awesome,Awesome performance and good quality I am very  happy  thanku so much filipkart,5 months ago
apple-iphone-12-white-128-gb,Rajeev Ranjan,5,Super!,Superb quality & superb deal by flipcart,5 months ago
apple-iphone-12-white-128-gb,Ritesh Rana,5,Wonderful,damn Good! Everything just perfect heating issue was there while charging but is now improved after iOS 15.1 update.. no heating issue now,5 months ago
apple-iphone-12-white-128-gb,Ravi Gautam,5,Awesome,Nice Color.,5 months ago
apple-iphone-12-white-128-gb,Anand kumar,4,Very Good,Overall good product,4 months ago
apple-iphone-12-white-128-gb,Adnan Parwez,4,Good choice,colour was very attractive,4 months ago
apple-iphone-12-white-128-gb,Ritu Mathew,5,Fabulous!,Terrific purchase,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Wonderful,As always the best ever iphone. The colour is very attractive loved it,4 months ago
apple-iphone-12-white-128-gb,jittu singh,5,Simply awesome,Beast performance. 5 star ratings for this.Thank you APPLE & FLIPKART.,4 months ago
apple-iphone-12-white-128-gb,Rahul  Chandna,5,Worth every penny,Nice product.as always apple i 12 series,4 months ago
apple-iphone-12-white-128-gb,Chauhan Bipin,5,Worth every penny,"iPhone 12 is the best phone,but camera is not impressive …",4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,Amazing Experience. Made in India IPhone,4 months ago
apple-iphone-12-white-128-gb,Harjoban  Sidhu,5,Terrific purchase,Okay okay but design is great,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,Very good,4 months ago
apple-iphone-12-white-128-gb,Mhodsajid  Mhan,5,Worth every penny,Very nice fhone,4 months ago
apple-iphone-12-white-128-gb,Harsh  SANGWAN,5,Awesome,The camera is as good as DSLR. Display and performance is also very good. The battery is little disappointing. You get 3-4 hours screen time while playing heavy games like pubg or call of duty. In normal use you get 6-7 hours screen time. Get it below 50k in sale and it worth every penny. Go for it.,4 months ago
apple-iphone-12-white-128-gb,Ankit  Kumawat ,5,Classy product,Fantastic,4 months ago
apple-iphone-12-white-128-gb,Atinder pal Singh,5,Classy product,As expected thank You Flipkart,4 months ago
apple-iphone-12-white-128-gb,ajay kumar,5,Terrific,"It was excellent phone 😍 totally loved it ,Moved from 5 years android to ios 1st time,I was confused to use first 2 days , after it won my heart , you'll never regret taking an iphone👍 Pros -Excellent camera Interface Can use single handed , so Handy mobileBionic chip A14 does a great job , performance was in its best Con's-No adapterLess battery backup",4 months ago
apple-iphone-12-white-128-gb,Kalpesh Jadhav,5,Simply awesome,Mind Blowing performance,4 months ago
apple-iphone-12-white-128-gb,Biman Saha,5,Perfect product!,"It’s just superb, but special thanks to Flipkart for amazing deal. No one can beat Flipkart’s big billion day’s deal, its real value for money.",4 months ago
apple-iphone-12-white-128-gb,Anantham Vaduganathan,5,Awesome,Good quality .....Original..,5 months ago
apple-iphone-12-white-128-gb,Srinivas Nalam,5,Simply awesome,Ok,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Classy product,Excellent camera 📷,5 months ago
apple-iphone-12-white-128-gb,Manish  Thakur,5,Perfect product!,Classic mobile,5 months ago
apple-iphone-12-white-128-gb,DHIRENDRA  KUMAR ,5,Super!,Nice product as value of money.,5 months ago
apple-iphone-12-white-128-gb,Divyanshu Singh,5,Super!,Best purchase i’ve ever made.,5 months ago
apple-iphone-12-white-128-gb,ABHILASH KUMAR VERMA,5,Classy product,Good,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Brilliant,LOVE IT OMG 😭❤️,5 months ago
apple-iphone-12-white-128-gb,Abhijit Nannaware,5,Awesome,Phone is really impressive. The delivery person was very co operative. Great job,5 months ago
apple-iphone-12-white-128-gb,saurabh p,5,Just wow!,"Switched from 11 to 12 as price was too good to pass. Got the White 128gb for 54k on BigBillion sale. LOVE IT! White in my opinion is the best color, so fresh so clean. Best choice for a premium phone, oneplus samsung etc not even close.",5 months ago
apple-iphone-12-white-128-gb,Sunny Kohli,5,Best in the market!,No one phone can beat this in camera on this price segment..there is just a warming issue with this phone.,5 months ago
apple-iphone-12-white-128-gb,Rahul Chaudhary,5,Super!,"I am already using the iPhone 12 for a long time and I bought this iPhone to gift someone with a massive discount.I have checked the product, it is original and cross verified the serial number on the Apple site too.And I was pretty much impressed with the open box delivery concept that was the next level thing for that big kudos to FLIPKART TEAM and Seller.",5 months ago
apple-iphone-12-white-128-gb,Utpal  Das,5,Must buy!,Awesome phone please go it.. Best time to buy iphone 12.,5 months ago
apple-iphone-12-white-128-gb,Aaditya,5,Mind-blowing purchase,Beast phone in words to say overpower,5 months ago
apple-iphone-12-white-128-gb,Amber  Parashar,5,Wonderful,It's amazing and very smooth. I shifted from oneplus 6. Fully satisfied. Got my phone in one day. But haven't got charger. I don't know why they are taking so much time 😒,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Wonderful,PerFecT oNe😌✌🏻FLipKarT iS BesT BcoZ FoR ThiS BiG BiLLiOns DaYs oFFer😅i GoT ThiS i pHn On ThiS BiG BiLLiOns DaYs oFFer🥳,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Super!,"It's quite a pleasure to hold this beauty + beast. Back then I loved the design of iphone 5s so much that i wanted apple to bring that flat edges design back, thus when iphone 12 launched with the same design, it became my dream phone. Thank you so much flipkart to bring this beauty in such an affordable price.",5 months ago
apple-iphone-12-white-128-gb,Nafees  Alam,5,Just wow!,Camera and performance is amazing I switched from android to Iphone My 1st iphone experience was really awesomeAnd finally Im big fan Of Iphone,5 months ago
apple-iphone-12-white-128-gb,Naveen Singh,5,Must buy!,Love,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Must buy!,Everything is just fantastic except the battery life. Recommended 20 watt charger is a must must,5 months ago
apple-iphone-12-white-128-gb,Raghavendra K,5,Highly recommended,One of the most Awesome Phone that I have ever used....  I had used iPhone 6 but this 12 is a next level Phone with Awesome Smoothness and performanceBest Buy when you get offers,5 months ago
apple-iphone-12-white-128-gb,Anuj Chandra,5,Worth every penny,original product ✌✌,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Nice,Honest review 50k it's just waste of money if i compare this phone to my current phone(MI K20) it's 100 time better then iphone.,5 months ago
apple-iphone-12-white-128-gb,Omkar Jadhav,5,Fabulous!,Good products,5 months ago
apple-iphone-12-white-128-gb,Ramadevi Nenavath,5,Perfect product!,Great,5 months ago
apple-iphone-12-white-128-gb,ROHAN  CHINTAMAN,5,Fabulous!,great job,5 months ago
apple-iphone-12-white-128-gb,Pranay Pandey,5,Wonderful,"Everything is so good Perfect phone for me , awesome display,battery,cameras 🔥Thanks for the quick delivery Flipkart",5 months ago
apple-iphone-12-white-128-gb,Satinder  Kaur,5,Terrific,"It is now or never deal. The iphone at this less price is like a dream come true. Its working efficiently by the grace of god, i didnt face any kind of issue. Touchwood🤞",5 months ago
apple-iphone-12-white-128-gb,Rachit  Verma,5,Must buy! Loved it,"Great product, I bought it in BBD sale of Flipkart. Worth every penny. Works like a charm. Loved it",5 months ago
apple-iphone-12-white-128-gb,Palash Varshney,5,Brilliant,Go for it guys 😍,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,Satisfied with the product :-),4 months ago
apple-iphone-12-white-128-gb,Kanhu Charan Panigrahi,5,Just wow!,Great deal.Go for it.,4 months ago
apple-iphone-12-white-128-gb,Narendra Singh shekhawat,3,Fair,In this price the product is awesome,4 months ago
apple-iphone-12-white-128-gb,Pranjal  singh chauhan,5,Best in the market!,"“There is Nothing like an iPhone” no doubt it’s my first apple product ,first two days were difficult for me to adjust with an iPhone as earlier i was using android phone motog5 but now it’s the best phone i think you can ever have .",4 months ago
apple-iphone-12-white-128-gb,Samba Siva Rao,5,Must buy!,Super Product From Apple,4 months ago
apple-iphone-12-white-128-gb,ARNAB MAITY,5,Awesome,Excellent,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Fabulous!,Beautiful and sexy beast,5 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Must buy!,My first iPhone and super looking and bettery backup super By pushpendra singh chaudhary 🥰,5 months ago
apple-iphone-12-white-128-gb,SK MD AKIB,5,Simply awesome,Thanks to flipkart for bbd aale,5 months ago
apple-iphone-12-white-128-gb,NAVNEET  PANCHAL,5,Terrific,The best of best Thnku flipkart for the amazing deal,5 months ago
apple-iphone-12-white-128-gb,Kaif Khan,5,Worth every penny,Loved It Very Much Awesome Phone For Beginner,5 months ago
apple-iphone-12-white-128-gb,Sankara,5,Brilliant,Purchased 128GB for 53k. Now a days even one plus phones are being sold for 60+k. Trust me this is the best iPhone I have ever used till date.,5 months ago
apple-iphone-12-white-128-gb,Argha Sen,5,Highly recommended,Loved it totally. Best phone till date.,5 months ago
apple-iphone-12-white-128-gb,Yash  Sagrulkar,5,Super!,Simply awesome,5 months ago
apple-iphone-12-white-128-gb,Devraj Meena,5,Just wow!,Very nice mobile in this budget…,5 months ago
apple-iphone-12-white-128-gb,Ajay  Kashyap ,5,Perfect product!,"Product is good, full paisa wasool",4 months ago
apple-iphone-12-white-128-gb,Amit Sindher,5,Wonderful,"Display, camera ,performance awesome and battery is also quite good if compared to previous models of iPhone and overall best phone",4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Pretty good,Android is so comfortable,4 months ago
apple-iphone-12-white-128-gb,malkeet singh,5,Terrific purchase,Good product Amazing oled screen,4 months ago
apple-iphone-12-white-128-gb,Pankaj Hotchandani,5,Mind-blowing purchase,Absolutely fabulous phone. Thank you Flipkart for speedy delivery in a day during big billion day sale. Some of the samples attached for anyone to plan to buy a monster phone like this. Smooth like butter and fast like hell performance. In hand feels premium and very comfortable!,4 months ago
apple-iphone-12-white-128-gb,rajesh vinjamuri ,5,Excellent,Nice,4 months ago
apple-iphone-12-white-128-gb,TARUN CHETTIPALLY,5,Brilliant,Best and stylish 😎,5 months ago
apple-iphone-12-white-128-gb,Mahantesh Dyamannavar,5,Mind-blowing purchase,Superfast delivery by flipkart…so far enjoying using the device..i always wanted to use iOS and finally shifted to iPhone from my k20 pro.. this thing is a beast in terms of performance..loving it😍,5 months ago
apple-iphone-12-white-128-gb,Atul Raghuwanshi ,4,Pretty good,Value for money,5 months ago
apple-iphone-12-white-128-gb,Yeswanth kumar,5,Terrific,Delivered on time.One of the best price I ever could imagine. Thanks big billion sale.,5 months ago
